review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
1088,Electronics,Wireless Headphones,U2341,Great!,"Not worth the money, poor quality Wireless Headphones.",3,Yes,30,Neutral
1089,Books,Self-help Book,U8456,Okay,Exceeded my expectations! Great Self-help Book.,4,No,46,Positive
1090,Books,Biography,U7755,Not good,Decent Biography for the price point.,4,No,36,Positive
1091,Beauty,Shampoo,U4887,Loved it,Really disappointed with the Shampoo.,1,Yes,1,Negative
1092,Books,Children's Story,U7855,Terrible,"The Children's Story is amazing, I love it!",4,No,4,Positive
1093,Fashion,Handbag,U7376,Okay,The Handbag stopped working after a week.,3,Yes,42,Neutral
1094,Books,Fiction Novel,U9517,Loved it,"The Fiction Novel works okay, but could be better.",4,Yes,48,Positive
1095,Books,Children's Story,U1492,Terrible,"The Children's Story works okay, but could be better.",2,No,6,Negative
1096,Books,Biography,U6626,Terrible,"The Biography is amazing, I love it!",3,No,45,Neutral
1097,Beauty,Shampoo,U9372,Great!,"The Shampoo works okay, but could be better.",3,No,35,Neutral
1098,Beauty,Perfume,U7294,Great!,Decent Perfume for the price point.,5,No,31,Positive
1099,Home & Kitchen,Vacuum Cleaner,U6752,Not good,The Vacuum Cleaner stopped working after a week.,2,Yes,38,Negative
1100,Books,Cookbook,U8061,Great!,Decent Cookbook for the price point.,1,No,25,Negative
1101,Home & Kitchen,Vacuum Cleaner,U3735,Loved it,"The Vacuum Cleaner is amazing, I love it!",2,Yes,35,Negative
1102,Electronics,Bluetooth Speaker,U9975,Terrible,"The Bluetooth Speaker works okay, but could be better.",2,Yes,27,Negative
1103,Home & Kitchen,Air Fryer,U5782,Not good,"The Air Fryer works okay, but could be better.",2,No,8,Negative
1104,Fashion,Handbag,U7764,Loved it,"Not worth the money, poor quality Handbag.",2,No,49,Negative
1105,Electronics,Smartwatch,U2610,Terrible,"The Smartwatch is amazing, I love it!",3,Yes,10,Neutral
1106,Electronics,Bluetooth Speaker,U5444,Not good,"The Bluetooth Speaker works okay, but could be better.",5,No,50,Positive
1107,Electronics,Smartphone,U3674,Great!,Decent Smartphone for the price point.,3,Yes,21,Neutral
1108,Home & Kitchen,Vacuum Cleaner,U5143,Loved it,Exceeded my expectations! Great Vacuum Cleaner.,5,No,23,Positive
1109,Home & Kitchen,Coffee Maker,U6123,Great!,"The Coffee Maker works okay, but could be better.",3,Yes,7,Neutral
1110,Home & Kitchen,Microwave Oven,U7066,Okay,I use this Microwave Oven every day and it’s fantastic.,2,No,19,Negative
1111,Beauty,Face Cream,U3184,Loved it,"The Face Cream is amazing, I love it!",5,No,49,Positive
1112,Home & Kitchen,Blender,U4665,Okay,"The Blender is amazing, I love it!",3,No,19,Neutral
1113,Books,Self-help Book,U5309,Terrible,"The Self-help Book works okay, but could be better.",5,No,38,Positive
1114,Fashion,T-shirt,U1687,Loved it,I use this T-shirt every day and it’s fantastic.,5,Yes,17,Positive
1115,Beauty,Face Cream,U5442,Not good,The Face Cream stopped working after a week.,1,No,19,Negative
1116,Beauty,Lipstick,U6574,Not good,The Lipstick stopped working after a week.,4,No,43,Positive
1117,Beauty,Lipstick,U2263,Terrible,"The Lipstick is amazing, I love it!",1,Yes,18,Negative
1118,Home & Kitchen,Air Fryer,U7112,Terrible,"The Air Fryer is amazing, I love it!",2,Yes,37,Negative
1119,Beauty,Hair Dryer,U8459,Great!,I use this Hair Dryer every day and it’s fantastic.,1,No,19,Negative
1120,Fashion,Handbag,U4892,Terrible,"The Handbag works okay, but could be better.",4,Yes,50,Positive
1121,Fashion,Jacket,U1870,Terrible,Exceeded my expectations! Great Jacket.,3,Yes,10,Neutral
1122,Fashion,Sneakers,U2407,Loved it,"Not worth the money, poor quality Sneakers.",1,No,43,Negative
1123,Fashion,Jacket,U6584,Great!,"The Jacket is amazing, I love it!",2,No,43,Negative
1124,Fashion,Handbag,U3832,Great!,The Handbag stopped working after a week.,2,Yes,20,Negative
1125,Beauty,Hair Dryer,U5399,Okay,"The Hair Dryer is amazing, I love it!",5,No,18,Positive
1126,Beauty,Lipstick,U6715,Great!,Really disappointed with the Lipstick.,1,No,31,Negative
1127,Fashion,Sneakers,U3231,Not good,Decent Sneakers for the price point.,3,Yes,23,Neutral
1128,Books,Cookbook,U4422,Okay,I use this Cookbook every day and it’s fantastic.,2,No,4,Negative
1129,Books,Fiction Novel,U2294,Okay,"Not worth the money, poor quality Fiction Novel.",1,Yes,26,Negative
1130,Beauty,Shampoo,U6011,Okay,Decent Shampoo for the price point.,4,No,24,Positive
1131,Fashion,T-shirt,U6344,Loved it,"Not worth the money, poor quality T-shirt.",1,No,44,Negative
1132,Beauty,Hair Dryer,U4592,Okay,"The Hair Dryer works okay, but could be better.",1,No,49,Negative
1133,Home & Kitchen,Microwave Oven,U4786,Okay,Exceeded my expectations! Great Microwave Oven.,4,Yes,21,Positive
1134,Books,Children's Story,U9076,Terrible,"The Children's Story is amazing, I love it!",5,No,35,Positive
1135,Fashion,Jacket,U5107,Not good,Exceeded my expectations! Great Jacket.,4,Yes,33,Positive
1136,Books,Biography,U5017,Terrible,Decent Biography for the price point.,5,No,0,Positive
1137,Beauty,Perfume,U3042,Not good,I use this Perfume every day and it’s fantastic.,2,Yes,5,Negative
1138,Home & Kitchen,Air Fryer,U3505,Terrible,"The Air Fryer works okay, but could be better.",5,Yes,21,Positive
1139,Beauty,Lipstick,U4633,Terrible,I use this Lipstick every day and it’s fantastic.,2,Yes,26,Negative
1140,Fashion,Jacket,U8050,Great!,Exceeded my expectations! Great Jacket.,2,No,34,Negative
1141,Beauty,Lipstick,U5924,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,38,Neutral
1142,Fashion,Jacket,U4685,Great!,"The Jacket is amazing, I love it!",1,Yes,28,Negative
1143,Electronics,Bluetooth Speaker,U1478,Okay,Decent Bluetooth Speaker for the price point.,5,Yes,22,Positive
1144,Books,Biography,U4955,Loved it,Really disappointed with the Biography.,1,No,3,Negative
1145,Fashion,Sneakers,U7507,Not good,Decent Sneakers for the price point.,3,Yes,34,Neutral
1146,Beauty,Hair Dryer,U3047,Not good,"Not worth the money, poor quality Hair Dryer.",3,No,37,Neutral
1147,Beauty,Perfume,U1041,Not good,"The Perfume works okay, but could be better.",1,No,17,Negative
1148,Electronics,Smartphone,U8847,Not good,Really disappointed with the Smartphone.,2,No,50,Negative
1149,Home & Kitchen,Coffee Maker,U3179,Loved it,The Coffee Maker stopped working after a week.,2,No,47,Negative
1150,Books,Self-help Book,U3697,Great!,Exceeded my expectations! Great Self-help Book.,3,Yes,20,Neutral
1151,Books,Biography,U7377,Not good,I use this Biography every day and it’s fantastic.,4,No,3,Positive
1152,Home & Kitchen,Coffee Maker,U5478,Loved it,"The Coffee Maker is amazing, I love it!",3,No,10,Neutral
1153,Books,Cookbook,U5999,Great!,Exceeded my expectations! Great Cookbook.,4,Yes,21,Positive
1154,Electronics,Smartphone,U7737,Great!,"The Smartphone is amazing, I love it!",3,Yes,42,Neutral
1155,Beauty,Hair Dryer,U8171,Okay,I use this Hair Dryer every day and it’s fantastic.,5,Yes,48,Positive
1156,Home & Kitchen,Blender,U2066,Okay,"The Blender is amazing, I love it!",3,No,44,Neutral
1157,Electronics,Laptop,U8362,Loved it,Decent Laptop for the price point.,1,No,35,Negative
1158,Beauty,Perfume,U3814,Great!,Exceeded my expectations! Great Perfume.,5,No,49,Positive
1159,Fashion,Jeans,U1168,Loved it,Exceeded my expectations! Great Jeans.,4,Yes,16,Positive
1160,Fashion,Sneakers,U4340,Loved it,Exceeded my expectations! Great Sneakers.,4,No,40,Positive
1161,Beauty,Shampoo,U7640,Okay,The Shampoo stopped working after a week.,5,No,35,Positive
1162,Electronics,Smartphone,U8850,Great!,"The Smartphone is amazing, I love it!",4,Yes,28,Positive
1163,Home & Kitchen,Vacuum Cleaner,U7971,Terrible,The Vacuum Cleaner stopped working after a week.,1,No,28,Negative
1164,Books,Children's Story,U4565,Great!,The Children's Story stopped working after a week.,2,No,33,Negative
1165,Electronics,Laptop,U5441,Loved it,I use this Laptop every day and it’s fantastic.,4,Yes,35,Positive
1166,Electronics,Smartphone,U3780,Terrible,The Smartphone stopped working after a week.,2,Yes,16,Negative
1167,Electronics,Smartphone,U3908,Great!,Decent Smartphone for the price point.,4,No,37,Positive
1168,Electronics,Wireless Headphones,U6306,Terrible,The Wireless Headphones stopped working after a week.,4,No,29,Positive
1169,Home & Kitchen,Microwave Oven,U7013,Not good,"The Microwave Oven is amazing, I love it!",3,Yes,20,Neutral
1170,Home & Kitchen,Coffee Maker,U9111,Terrible,"The Coffee Maker is amazing, I love it!",4,No,22,Positive
1171,Beauty,Shampoo,U6887,Okay,"The Shampoo works okay, but could be better.",2,Yes,34,Negative
1172,Books,Cookbook,U9355,Great!,Really disappointed with the Cookbook.,2,Yes,6,Negative
1173,Beauty,Perfume,U7569,Terrible,"Not worth the money, poor quality Perfume.",2,Yes,2,Negative
1174,Beauty,Face Cream,U3342,Terrible,I use this Face Cream every day and it’s fantastic.,3,Yes,20,Neutral
1175,Beauty,Face Cream,U3111,Okay,"The Face Cream works okay, but could be better.",5,No,23,Positive
1176,Beauty,Shampoo,U6895,Great!,I use this Shampoo every day and it’s fantastic.,1,Yes,35,Negative
1177,Beauty,Shampoo,U5957,Not good,Exceeded my expectations! Great Shampoo.,1,No,44,Negative
1178,Books,Biography,U6841,Okay,I use this Biography every day and it’s fantastic.,4,No,14,Positive
1179,Books,Children's Story,U1353,Loved it,"Not worth the money, poor quality Children's Story.",3,Yes,34,Neutral
1180,Fashion,Handbag,U6797,Okay,I use this Handbag every day and it’s fantastic.,2,Yes,38,Negative
1181,Electronics,Bluetooth Speaker,U7535,Okay,The Bluetooth Speaker stopped working after a week.,3,No,17,Neutral
1182,Fashion,Jeans,U8764,Not good,I use this Jeans every day and it’s fantastic.,4,No,38,Positive
1183,Beauty,Perfume,U8297,Okay,The Perfume stopped working after a week.,3,No,28,Neutral
1184,Books,Biography,U6598,Okay,Really disappointed with the Biography.,4,No,45,Positive
1185,Fashion,Jeans,U5945,Not good,I use this Jeans every day and it’s fantastic.,5,No,2,Positive
1186,Home & Kitchen,Coffee Maker,U4467,Terrible,Exceeded my expectations! Great Coffee Maker.,4,No,5,Positive
1187,Books,Fiction Novel,U1159,Great!,"Not worth the money, poor quality Fiction Novel.",5,Yes,19,Positive
1188,Books,Fiction Novel,U1571,Not good,"The Fiction Novel works okay, but could be better.",1,Yes,16,Negative
1189,Fashion,Jeans,U7086,Terrible,I use this Jeans every day and it’s fantastic.,3,No,50,Neutral
1190,Electronics,Smartphone,U1296,Terrible,The Smartphone stopped working after a week.,3,No,8,Neutral
1191,Electronics,Smartphone,U3068,Loved it,"The Smartphone works okay, but could be better.",3,No,10,Neutral
1192,Beauty,Lipstick,U7061,Great!,"The Lipstick works okay, but could be better.",4,No,22,Positive
1193,Electronics,Bluetooth Speaker,U3711,Terrible,I use this Bluetooth Speaker every day and it’s fantastic.,1,Yes,26,Negative
1194,Home & Kitchen,Air Fryer,U7551,Loved it,"The Air Fryer works okay, but could be better.",4,No,22,Positive
1195,Fashion,T-shirt,U3530,Loved it,"The T-shirt works okay, but could be better.",5,Yes,48,Positive
1196,Electronics,Smartphone,U8855,Not good,The Smartphone stopped working after a week.,5,No,1,Positive
1197,Home & Kitchen,Blender,U9669,Terrible,I use this Blender every day and it’s fantastic.,3,Yes,50,Neutral
1198,Home & Kitchen,Blender,U2768,Okay,I use this Blender every day and it’s fantastic.,3,Yes,29,Neutral
1199,Beauty,Face Cream,U9353,Not good,"The Face Cream works okay, but could be better.",1,Yes,33,Negative
1200,Home & Kitchen,Vacuum Cleaner,U7285,Okay,The Vacuum Cleaner stopped working after a week.,5,Yes,42,Positive
1201,Books,Self-help Book,U1374,Okay,The Self-help Book stopped working after a week.,4,Yes,0,Positive
1202,Beauty,Shampoo,U1866,Loved it,"The Shampoo is amazing, I love it!",1,No,47,Negative
1203,Electronics,Laptop,U9532,Not good,Really disappointed with the Laptop.,4,Yes,45,Positive
1204,Fashion,T-shirt,U7142,Terrible,Really disappointed with the T-shirt.,3,No,20,Neutral
1205,Books,Fiction Novel,U8276,Loved it,I use this Fiction Novel every day and it’s fantastic.,2,No,4,Negative
1206,Beauty,Face Cream,U1542,Not good,"The Face Cream works okay, but could be better.",2,Yes,20,Negative
1207,Electronics,Wireless Headphones,U8402,Great!,"The Wireless Headphones works okay, but could be better.",4,Yes,27,Positive
1208,Home & Kitchen,Blender,U2535,Loved it,Decent Blender for the price point.,3,No,39,Neutral
1209,Fashion,Jacket,U2346,Terrible,The Jacket stopped working after a week.,1,No,29,Negative
1210,Beauty,Lipstick,U4527,Not good,"The Lipstick works okay, but could be better.",3,Yes,0,Neutral
1211,Electronics,Bluetooth Speaker,U5492,Okay,"The Bluetooth Speaker is amazing, I love it!",4,Yes,17,Positive
1212,Books,Cookbook,U5034,Terrible,Exceeded my expectations! Great Cookbook.,1,No,31,Negative
1213,Fashion,Jeans,U8262,Terrible,"The Jeans is amazing, I love it!",3,No,21,Neutral
1214,Books,Fiction Novel,U1375,Terrible,Decent Fiction Novel for the price point.,2,No,42,Negative
1215,Books,Self-help Book,U6325,Not good,Exceeded my expectations! Great Self-help Book.,5,Yes,29,Positive
1216,Electronics,Bluetooth Speaker,U3643,Okay,Decent Bluetooth Speaker for the price point.,2,Yes,16,Negative
1217,Home & Kitchen,Blender,U2634,Terrible,"The Blender is amazing, I love it!",4,Yes,8,Positive
1218,Books,Children's Story,U7308,Not good,"Not worth the money, poor quality Children's Story.",4,Yes,30,Positive
1219,Electronics,Smartphone,U5857,Terrible,"The Smartphone works okay, but could be better.",3,Yes,33,Neutral
1220,Books,Biography,U8913,Not good,The Biography stopped working after a week.,5,No,25,Positive
1221,Books,Biography,U8160,Great!,I use this Biography every day and it’s fantastic.,2,No,39,Negative
1222,Beauty,Hair Dryer,U3566,Loved it,I use this Hair Dryer every day and it’s fantastic.,5,Yes,31,Positive
1223,Home & Kitchen,Microwave Oven,U1432,Not good,Exceeded my expectations! Great Microwave Oven.,2,No,17,Negative
1224,Fashion,T-shirt,U2166,Loved it,Exceeded my expectations! Great T-shirt.,2,Yes,26,Negative
1225,Beauty,Face Cream,U8630,Not good,"The Face Cream works okay, but could be better.",1,Yes,11,Negative
1226,Home & Kitchen,Blender,U2445,Not good,Decent Blender for the price point.,2,No,15,Negative
1227,Beauty,Face Cream,U1870,Loved it,"The Face Cream works okay, but could be better.",5,Yes,30,Positive
1228,Home & Kitchen,Coffee Maker,U9704,Not good,"Not worth the money, poor quality Coffee Maker.",4,Yes,23,Positive
1229,Beauty,Face Cream,U8535,Great!,Decent Face Cream for the price point.,5,No,50,Positive
1230,Fashion,Sneakers,U5252,Loved it,Really disappointed with the Sneakers.,3,No,44,Neutral
1231,Beauty,Lipstick,U7506,Great!,The Lipstick stopped working after a week.,5,No,12,Positive
1232,Books,Self-help Book,U7225,Terrible,"The Self-help Book works okay, but could be better.",5,Yes,42,Positive
1233,Electronics,Laptop,U1925,Loved it,"The Laptop works okay, but could be better.",5,Yes,46,Positive
1234,Fashion,Handbag,U1622,Great!,The Handbag stopped working after a week.,2,Yes,1,Negative
1235,Books,Children's Story,U3588,Great!,The Children's Story stopped working after a week.,5,No,45,Positive
1236,Beauty,Perfume,U7394,Terrible,"Not worth the money, poor quality Perfume.",1,Yes,33,Negative
1237,Beauty,Hair Dryer,U9015,Terrible,Decent Hair Dryer for the price point.,3,No,0,Neutral
1238,Beauty,Shampoo,U1553,Great!,Really disappointed with the Shampoo.,3,Yes,36,Neutral
1239,Books,Fiction Novel,U3357,Not good,I use this Fiction Novel every day and it’s fantastic.,3,Yes,38,Neutral
1240,Fashion,Handbag,U8402,Not good,Decent Handbag for the price point.,5,No,23,Positive
1241,Fashion,T-shirt,U9955,Not good,"The T-shirt is amazing, I love it!",4,Yes,35,Positive
1242,Electronics,Laptop,U6576,Terrible,I use this Laptop every day and it’s fantastic.,1,No,47,Negative
1243,Beauty,Hair Dryer,U9128,Great!,Decent Hair Dryer for the price point.,3,Yes,29,Neutral
1244,Beauty,Face Cream,U5816,Terrible,Exceeded my expectations! Great Face Cream.,2,No,19,Negative
1245,Home & Kitchen,Coffee Maker,U4715,Loved it,The Coffee Maker stopped working after a week.,1,No,32,Negative
1246,Beauty,Shampoo,U5377,Great!,Decent Shampoo for the price point.,4,No,29,Positive
1247,Beauty,Hair Dryer,U7394,Not good,The Hair Dryer stopped working after a week.,2,No,36,Negative
1248,Electronics,Wireless Headphones,U7380,Not good,"Not worth the money, poor quality Wireless Headphones.",3,Yes,32,Neutral
1249,Beauty,Shampoo,U7888,Not good,"The Shampoo is amazing, I love it!",1,No,30,Negative
1250,Beauty,Lipstick,U8540,Loved it,"Not worth the money, poor quality Lipstick.",3,No,17,Neutral
1251,Home & Kitchen,Coffee Maker,U9912,Great!,Really disappointed with the Coffee Maker.,3,No,34,Neutral
1252,Home & Kitchen,Microwave Oven,U1880,Terrible,I use this Microwave Oven every day and it’s fantastic.,2,No,0,Negative
1253,Books,Biography,U1531,Great!,Really disappointed with the Biography.,1,Yes,45,Negative
1254,Beauty,Hair Dryer,U1711,Loved it,"Not worth the money, poor quality Hair Dryer.",3,Yes,26,Neutral
1255,Electronics,Smartphone,U2963,Okay,Decent Smartphone for the price point.,1,No,37,Negative
1256,Beauty,Hair Dryer,U1265,Loved it,Decent Hair Dryer for the price point.,4,Yes,13,Positive
1257,Electronics,Smartwatch,U8170,Terrible,"The Smartwatch is amazing, I love it!",2,No,15,Negative
1258,Books,Cookbook,U1632,Not good,"The Cookbook works okay, but could be better.",4,No,39,Positive
1259,Books,Self-help Book,U3718,Okay,The Self-help Book stopped working after a week.,2,Yes,25,Negative
1260,Home & Kitchen,Microwave Oven,U7774,Great!,Really disappointed with the Microwave Oven.,4,No,10,Positive
1261,Beauty,Shampoo,U8061,Terrible,Really disappointed with the Shampoo.,3,Yes,32,Neutral
1262,Electronics,Bluetooth Speaker,U4519,Loved it,"The Bluetooth Speaker is amazing, I love it!",3,Yes,7,Neutral
1263,Beauty,Hair Dryer,U9853,Great!,Decent Hair Dryer for the price point.,1,Yes,6,Negative
1264,Beauty,Lipstick,U7860,Great!,Decent Lipstick for the price point.,3,Yes,22,Neutral
1265,Electronics,Wireless Headphones,U4359,Okay,The Wireless Headphones stopped working after a week.,2,Yes,46,Negative
1266,Books,Children's Story,U9633,Loved it,I use this Children's Story every day and it’s fantastic.,4,Yes,47,Positive
1267,Fashion,Jeans,U7108,Okay,"The Jeans works okay, but could be better.",3,No,25,Neutral
1268,Home & Kitchen,Blender,U2263,Great!,The Blender stopped working after a week.,5,No,23,Positive
1269,Fashion,Jacket,U9550,Okay,Really disappointed with the Jacket.,3,Yes,31,Neutral
1270,Home & Kitchen,Microwave Oven,U5446,Not good,The Microwave Oven stopped working after a week.,1,Yes,45,Negative
1271,Home & Kitchen,Air Fryer,U2847,Not good,Exceeded my expectations! Great Air Fryer.,5,No,42,Positive
1272,Fashion,Jacket,U9306,Loved it,Really disappointed with the Jacket.,3,Yes,48,Neutral
1273,Books,Biography,U7505,Terrible,Decent Biography for the price point.,3,No,10,Neutral
1274,Home & Kitchen,Microwave Oven,U2564,Terrible,"The Microwave Oven is amazing, I love it!",4,Yes,28,Positive
1275,Home & Kitchen,Microwave Oven,U7680,Great!,Decent Microwave Oven for the price point.,4,No,12,Positive
1276,Electronics,Bluetooth Speaker,U1484,Okay,Decent Bluetooth Speaker for the price point.,1,No,36,Negative
1277,Beauty,Hair Dryer,U4705,Loved it,I use this Hair Dryer every day and it’s fantastic.,2,Yes,34,Negative
1278,Books,Biography,U2519,Not good,I use this Biography every day and it’s fantastic.,5,Yes,21,Positive
1279,Electronics,Bluetooth Speaker,U2723,Okay,Decent Bluetooth Speaker for the price point.,1,Yes,49,Negative
1280,Home & Kitchen,Coffee Maker,U4792,Okay,Decent Coffee Maker for the price point.,2,No,47,Negative
1281,Beauty,Shampoo,U4106,Loved it,Exceeded my expectations! Great Shampoo.,1,No,50,Negative
1282,Books,Self-help Book,U8656,Great!,Exceeded my expectations! Great Self-help Book.,3,No,1,Neutral
1283,Fashion,Jacket,U5018,Not good,I use this Jacket every day and it’s fantastic.,2,Yes,25,Negative
1284,Books,Self-help Book,U3897,Okay,"Not worth the money, poor quality Self-help Book.",4,Yes,27,Positive
1285,Fashion,T-shirt,U2342,Loved it,"The T-shirt is amazing, I love it!",1,No,30,Negative
1286,Beauty,Perfume,U1305,Terrible,Really disappointed with the Perfume.,2,No,13,Negative
1287,Books,Children's Story,U9160,Great!,The Children's Story stopped working after a week.,4,Yes,50,Positive
1288,Books,Biography,U5775,Terrible,Exceeded my expectations! Great Biography.,5,Yes,44,Positive
1289,Fashion,Jeans,U5044,Okay,Decent Jeans for the price point.,2,Yes,39,Negative
1290,Books,Fiction Novel,U3289,Loved it,"Not worth the money, poor quality Fiction Novel.",1,Yes,48,Negative
1291,Beauty,Lipstick,U2927,Okay,Really disappointed with the Lipstick.,2,Yes,9,Negative
1292,Fashion,Jeans,U3780,Not good,"Not worth the money, poor quality Jeans.",2,Yes,46,Negative
1293,Electronics,Wireless Headphones,U2432,Terrible,Decent Wireless Headphones for the price point.,3,Yes,5,Neutral
1294,Books,Biography,U1698,Loved it,I use this Biography every day and it’s fantastic.,1,No,50,Negative
1295,Electronics,Smartwatch,U3832,Okay,Decent Smartwatch for the price point.,2,Yes,9,Negative
1296,Electronics,Bluetooth Speaker,U4090,Not good,Decent Bluetooth Speaker for the price point.,2,Yes,6,Negative
1297,Books,Children's Story,U9022,Great!,The Children's Story stopped working after a week.,2,No,44,Negative
1298,Books,Self-help Book,U3257,Terrible,Exceeded my expectations! Great Self-help Book.,1,Yes,24,Negative
1299,Electronics,Smartphone,U7201,Great!,"The Smartphone is amazing, I love it!",2,No,7,Negative
1300,Electronics,Wireless Headphones,U5762,Loved it,I use this Wireless Headphones every day and it’s fantastic.,5,No,23,Positive
1301,Fashion,Handbag,U4501,Loved it,"Not worth the money, poor quality Handbag.",5,No,6,Positive
1302,Electronics,Smartphone,U6107,Loved it,"Not worth the money, poor quality Smartphone.",3,No,31,Neutral
1303,Electronics,Smartwatch,U2371,Okay,"Not worth the money, poor quality Smartwatch.",3,Yes,5,Neutral
1304,Beauty,Shampoo,U9808,Okay,"The Shampoo is amazing, I love it!",5,Yes,29,Positive
1305,Beauty,Hair Dryer,U7951,Great!,The Hair Dryer stopped working after a week.,5,No,39,Positive
1306,Books,Cookbook,U9857,Not good,Really disappointed with the Cookbook.,4,No,20,Positive
1307,Beauty,Lipstick,U1933,Okay,Exceeded my expectations! Great Lipstick.,5,No,34,Positive
1308,Home & Kitchen,Vacuum Cleaner,U4855,Loved it,Really disappointed with the Vacuum Cleaner.,3,No,25,Neutral
1309,Home & Kitchen,Vacuum Cleaner,U5715,Okay,"Not worth the money, poor quality Vacuum Cleaner.",2,No,39,Negative
1310,Beauty,Hair Dryer,U1332,Loved it,"The Hair Dryer is amazing, I love it!",1,No,37,Negative
1311,Home & Kitchen,Blender,U3682,Terrible,Exceeded my expectations! Great Blender.,5,Yes,11,Positive
1312,Books,Biography,U3760,Great!,The Biography stopped working after a week.,1,No,49,Negative
1313,Home & Kitchen,Air Fryer,U5664,Okay,I use this Air Fryer every day and it’s fantastic.,3,No,41,Neutral
1314,Electronics,Laptop,U3360,Not good,I use this Laptop every day and it’s fantastic.,4,Yes,45,Positive
1315,Beauty,Face Cream,U5098,Not good,Exceeded my expectations! Great Face Cream.,4,No,6,Positive
1316,Home & Kitchen,Coffee Maker,U2472,Loved it,"The Coffee Maker is amazing, I love it!",1,No,8,Negative
1317,Fashion,Handbag,U7570,Terrible,Really disappointed with the Handbag.,2,Yes,21,Negative
1318,Electronics,Smartwatch,U6601,Not good,"The Smartwatch works okay, but could be better.",3,No,46,Neutral
1319,Electronics,Wireless Headphones,U3046,Great!,Exceeded my expectations! Great Wireless Headphones.,1,Yes,3,Negative
1320,Fashion,Sneakers,U2294,Great!,"The Sneakers works okay, but could be better.",5,No,26,Positive
1321,Beauty,Shampoo,U7411,Great!,"Not worth the money, poor quality Shampoo.",4,Yes,35,Positive
1322,Books,Biography,U4702,Okay,The Biography stopped working after a week.,1,No,41,Negative
1323,Home & Kitchen,Blender,U3995,Not good,Exceeded my expectations! Great Blender.,1,No,43,Negative
1324,Fashion,Handbag,U9233,Okay,The Handbag stopped working after a week.,4,No,37,Positive
1325,Books,Children's Story,U8679,Great!,"The Children's Story works okay, but could be better.",5,Yes,15,Positive
1326,Electronics,Smartwatch,U3124,Great!,"The Smartwatch is amazing, I love it!",1,No,47,Negative
1327,Books,Self-help Book,U5955,Loved it,I use this Self-help Book every day and it’s fantastic.,4,Yes,13,Positive
1328,Home & Kitchen,Microwave Oven,U4039,Great!,"The Microwave Oven is amazing, I love it!",3,Yes,38,Neutral
1329,Home & Kitchen,Microwave Oven,U6964,Okay,Exceeded my expectations! Great Microwave Oven.,2,Yes,36,Negative
1330,Books,Fiction Novel,U4450,Terrible,Exceeded my expectations! Great Fiction Novel.,5,No,25,Positive
1331,Beauty,Face Cream,U2819,Okay,Decent Face Cream for the price point.,3,No,8,Neutral
1332,Books,Biography,U3376,Not good,"The Biography is amazing, I love it!",3,Yes,11,Neutral
1333,Electronics,Smartphone,U1255,Loved it,"The Smartphone works okay, but could be better.",3,No,31,Neutral
1334,Electronics,Wireless Headphones,U1456,Great!,Exceeded my expectations! Great Wireless Headphones.,3,No,47,Neutral
1335,Electronics,Smartphone,U4155,Great!,The Smartphone stopped working after a week.,4,Yes,20,Positive
1336,Beauty,Lipstick,U6322,Terrible,Really disappointed with the Lipstick.,3,Yes,8,Neutral
1337,Books,Children's Story,U9294,Not good,Exceeded my expectations! Great Children's Story.,2,No,50,Negative
1338,Beauty,Lipstick,U5199,Great!,"Not worth the money, poor quality Lipstick.",2,Yes,12,Negative
1339,Home & Kitchen,Air Fryer,U9892,Great!,Decent Air Fryer for the price point.,2,No,6,Negative
1340,Home & Kitchen,Air Fryer,U3678,Great!,Really disappointed with the Air Fryer.,2,No,30,Negative
1341,Electronics,Smartwatch,U3443,Loved it,I use this Smartwatch every day and it’s fantastic.,5,Yes,23,Positive
1342,Electronics,Bluetooth Speaker,U4384,Loved it,Exceeded my expectations! Great Bluetooth Speaker.,1,Yes,48,Negative
1343,Home & Kitchen,Air Fryer,U2318,Terrible,I use this Air Fryer every day and it’s fantastic.,1,No,39,Negative
1344,Books,Self-help Book,U4366,Not good,Decent Self-help Book for the price point.,1,No,49,Negative
1345,Fashion,Handbag,U5312,Not good,Exceeded my expectations! Great Handbag.,2,Yes,20,Negative
1346,Electronics,Laptop,U1436,Terrible,I use this Laptop every day and it’s fantastic.,5,Yes,30,Positive
1347,Beauty,Perfume,U8225,Not good,Decent Perfume for the price point.,2,Yes,8,Negative
1348,Home & Kitchen,Coffee Maker,U4134,Great!,Really disappointed with the Coffee Maker.,3,Yes,15,Neutral
1349,Electronics,Laptop,U6723,Great!,"The Laptop is amazing, I love it!",3,No,39,Neutral
1350,Home & Kitchen,Coffee Maker,U6086,Not good,"The Coffee Maker is amazing, I love it!",2,Yes,2,Negative
1351,Fashion,Jacket,U2912,Okay,Really disappointed with the Jacket.,4,No,14,Positive
1352,Fashion,Sneakers,U9006,Loved it,Exceeded my expectations! Great Sneakers.,3,No,35,Neutral
1353,Electronics,Smartwatch,U1354,Great!,"The Smartwatch is amazing, I love it!",2,Yes,7,Negative
1354,Home & Kitchen,Microwave Oven,U1472,Great!,"Not worth the money, poor quality Microwave Oven.",3,No,11,Neutral
1355,Electronics,Smartphone,U5078,Terrible,I use this Smartphone every day and it’s fantastic.,5,Yes,37,Positive
